open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_by_qav,taker_by_bav,ignored
2018-12-11 00:00:00+00:00,102.180000000,102.190000000,92.950000000,96.370000000,24968.034220000,2018-12-11 23:59:59.999000+00:00,2429943.913306400,10412.000000000,11801.203350000,1148115.291955900,0.000000000
2018-12-12 00:00:00+00:00,96.310000000,99.040000000,95.190000000,97.060000000,25428.169730000,2018-12-12 23:59:59.999000+00:00,2474091.131122000,8435.000000000,12187.546180000,1185785.623896300,0.000000000
2018-12-13 00:00:00+00:00,96.990000000,97.180000000,86.800000000,87.750000000,31091.224570000,2018-12-13 23:59:59.999000+00:00,2895151.181002500,11195.000000000,15062.378220000,1401827.908112500,0.000000000
2018-12-14 00:00:00+00:00,87.850000000,89.500000000,76.660000000,80.100000000,69880.705370000,2018-12-14 23:59:59.999000+00:00,5828981.998548100,22242.000000000,34883.591270000,2912413.180623600,0.000000000
2018-12-15 00:00:00+00:00,80.100000000,82.240000000,74.020000000,76.750000000,43268.928800000,2018-12-15 23:59:59.999000+00:00,3357333.214454800,15748.000000000,22067.424590000,1716196.560460500,0.000000000
2018-12-16 00:00:00+00:00,76.810000000,82.500000000,76.730000000,79.780000000,80748.678460000,2018-12-16 23:59:59.999000+00:00,6499436.784808200,17795.000000000,38853.693580000,3124047.352714000,0.000000000
2018-12-17 00:00:00+00:00,79.740000000,91.510000000,79.000000000,88.120000000,148983.621780000,2018-12-17 23:59:59.999000+00:00,12551009.884188799,30916.000000000,86778.857750000,7264584.861810500,0.000000000
2018-12-18 00:00:00+00:00,88.130000000,105.000000000,85.210000000,103.500000000,198808.765500000,2018-12-18 23:59:59.999000+00:00,19108893.024985898,62644.000000000,98348.008360000,9412408.814388299,0.000000000
2018-12-19 00:00:00+00:00,103.410000000,145.000000000,100.890000000,125.280000000,641514.658090000,2018-12-19 23:59:59.999000+00:00,79632106.259237304,176016.000000000,337763.462420000,41895695.908052400,0.000000000
2018-12-20 00:00:00+00:00,125.230000000,200.430000000,119.960000000,189.840000000,973358.408300000,2018-12-20 23:59:59.999000+00:00,162387474.547210991,287502.000000000,515146.446760000,85852462.605765596,0.000000000
2018-12-21 00:00:00+00:00,190.000000000,229.380000000,171.210000000,191.970000000,832879.029780000,2018-12-21 23:59:59.999000+00:00,166489820.746053904,315707.000000000,433194.731880000,86553486.774099603,0.000000000
2018-12-22 00:00:00+00:00,192.010000000,205.110000000,179.430000000,194.360000000,339225.740990000,2018-12-22 23:59:59.999000+00:00,64760050.864817299,153527.000000000,180251.054460000,34407078.230997100,0.000000000
2018-12-23 00:00:00+00:00,194.360000000,208.760000000,186.000000000,195.270000000,238997.617140000,2018-12-23 23:59:59.999000+00:00,46595035.573279701,108192.000000000,120045.085680000,23413369.835858598,0.000000000
2018-12-24 00:00:00+00:00,195.180000000,211.500000000,175.220000000,178.670000000,290319.886410000,2018-12-24 23:59:59.999000+00:00,57297587.931417398,119550.000000000,154337.708040000,30439581.053737700,0.000000000
2018-12-25 00:00:00+00:00,178.820000000,180.680000000,149.600000000,169.230000000,320727.363700000,2018-12-25 23:59:59.999000+00:00,52050987.947168902,152395.000000000,165437.783350000,26883944.461835802,0.000000000
2018-12-26 00:00:00+00:00,169.300000000,184.700000000,161.000000000,173.340000000,304479.145370000,2018-12-26 23:59:59.999000+00:00,52479911.625531502,142252.000000000,153955.610980000,26537081.272402398,0.000000000
2018-12-27 00:00:00+00:00,173.140000000,175.480000000,143.000000000,146.650000000,185182.695260000,2018-12-27 23:59:59.999000+00:00,29452845.920850702,88221.000000000,91196.018660000,14490105.453639200,0.000000000
2018-12-28 00:00:00+00:00,146.470000000,174.680000000,139.200000000,170.360000000,265993.899020000,2018-12-28 23:59:59.999000+00:00,42244047.830071397,109622.000000000,136470.613930000,21637733.604287501,0.000000000
2018-12-29 00:00:00+00:00,170.360000000,174.000000000,158.000000000,159.210000000,171196.531080000,2018-12-29 23:59:59.999000+00:00,28294918.179636799,80224.000000000,88039.656760000,14564181.942674899,0.000000000
2018-12-30 00:00:00+00:00,159.420000000,162.000000000,154.440000000,160.670000000,132978.604140000,2018-12-30 23:59:59.999000+00:00,21144391.036753301,61249.000000000,70526.418220000,11216673.943272600,0.000000000
2018-12-31 00:00:00+00:00,160.670000000,160.890000000,143.850000000,148.420000000,79731.553790000,2018-12-31 23:59:59.999000+00:00,12253361.749074601,39190.000000000,37839.485260000,5825150.492387700,0.000000000
2019-01-01 00:00:00+00:00,148.400000000,165.110000000,146.960000000,162.070000000,114087.126490000,2019-01-01 23:59:59.999000+00:00,18103609.209679700,53663.000000000,59113.197090000,9378372.948291700,0.000000000
2019-01-02 00:00:00+00:00,162.060000000,171.490000000,158.640000000,168.790000000,117255.435020000,2019-01-02 23:59:59.999000+00:00,19130874.049739800,52410.000000000,59820.176960000,9770049.949303400,0.000000000
2019-01-03 00:00:00+00:00,168.600000000,173.900000000,155.150000000,158.700000000,102013.984930000,2019-01-03 23:59:59.999000+00:00,16659687.179697201,46111.000000000,48515.501370000,7923874.322782300,0.000000000
2019-01-04 00:00:00+00:00,158.600000000,162.480000000,151.190000000,157.810000000,88155.037540000,2019-01-04 23:59:59.999000+00:00,13871283.244665001,38481.000000000,45280.975150000,7126160.566377500,0.000000000
2019-01-05 00:00:00+00:00,157.890000000,164.940000000,154.290000000,156.840000000,81637.836170000,2019-01-05 23:59:59.999000+00:00,12970922.597392300,39364.000000000,42165.201440000,6699089.266915100,0.000000000
2019-01-06 00:00:00+00:00,156.840000000,164.830000000,155.120000000,162.290000000,70853.320260000,2019-01-06 23:59:59.999000+00:00,11352614.651089100,33830.000000000,37863.713560000,6067882.683978100,0.000000000
2019-01-07 00:00:00+00:00,162.290000000,164.630000000,156.030000000,158.650000000,60000.596760000,2019-01-07 23:59:59.999000+00:00,9626801.895507500,26554.000000000,30880.894430000,4959834.649651800,0.000000000
2019-01-08 00:00:00+00:00,158.650000000,161.210000000,155.260000000,158.250000000,47141.272250000,2019-01-08 23:59:59.999000+00:00,7443113.426620300,21512.000000000,23326.130810000,3685079.342152200,0.000000000
2019-01-09 00:00:00+00:00,158.260000000,159.230000000,155.000000000,156.950000000,34638.820820000,2019-01-09 23:59:59.999000+00:00,5439000.580556900,16620.000000000,16910.678290000,2657951.351016100,0.000000000
2019-01-10 00:00:00+00:00,157.140000000,162.370000000,127.800000000,131.190000000,153123.305120000,2019-01-10 23:59:59.999000+00:00,21379872.358569499,71002.000000000,76982.423830000,10732259.732950401,0.000000000
2019-01-11 00:00:00+00:00,131.300000000,132.450000000,124.990000000,128.080000000,93168.881590000,2019-01-11 23:59:59.999000+00:00,11947610.499531699,46633.000000000,48204.197880000,6186879.433060000,0.000000000
2019-01-12 00:00:00+00:00,128.210000000,136.000000000,127.450000000,131.410000000,82272.234880000,2019-01-12 23:59:59.999000+00:00,10898852.600523001,38121.000000000,41475.720930000,5493971.054191300,0.000000000
2019-01-13 00:00:00+00:00,131.550000000,133.120000000,119.980000000,123.430000000,68324.742900000,2019-01-13 23:59:59.999000+00:00,8658543.644614000,30579.000000000,36447.261360000,4625738.716365700,0.000000000
2019-01-14 00:00:00+00:00,123.420000000,134.820000000,121.180000000,130.860000000,93997.609300000,2019-01-14 23:59:59.999000+00:00,12023820.299802501,37143.000000000,48377.844240000,6191594.101417600,0.000000000
2019-01-15 00:00:00+00:00,130.920000000,132.130000000,123.380000000,125.500000000,60068.087850000,2019-01-15 23:59:59.999000+00:00,7703084.282020900,31451.000000000,29669.236010000,3805087.084138300,0.000000000
2019-01-16 00:00:00+00:00,125.490000000,129.480000000,125.110000000,126.990000000,35286.071170000,2019-01-16 23:59:59.999000+00:00,4477699.940758700,20335.000000000,18939.410880000,2403079.355866700,0.000000000
2019-01-17 00:00:00+00:00,126.990000000,130.250000000,123.670000000,128.820000000,52020.873190000,2019-01-17 23:59:59.999000+00:00,6632571.649307300,25089.000000000,27060.332240000,3450537.965647900,0.000000000
2019-01-18 00:00:00+00:00,128.800000000,129.150000000,124.300000000,126.330000000,28359.291110000,2019-01-18 23:59:59.999000+00:00,3592893.917295900,14484.000000000,15403.652450000,1952541.008878900,0.000000000
2019-01-19 00:00:00+00:00,126.340000000,130.300000000,125.630000000,127.910000000,36168.781790000,2019-01-19 23:59:59.999000+00:00,4643525.866179500,16691.000000000,20151.819790000,2586723.627192000,0.000000000
2019-01-20 00:00:00+00:00,127.910000000,128.940000000,119.460000000,121.750000000,38863.925190000,2019-01-20 23:59:59.999000+00:00,4820601.833082300,19198.000000000,19130.614770000,2374833.950370200,0.000000000
2019-01-21 00:00:00+00:00,121.750000000,122.980000000,120.000000000,121.210000000,22565.641090000,2019-01-21 23:59:59.999000+00:00,2741335.954968300,12914.000000000,12210.490390000,1484032.851200500,0.000000000
2019-01-22 00:00:00+00:00,121.210000000,131.340000000,115.750000000,127.120000000,63915.793580000,2019-01-22 23:59:59.999000+00:00,7964385.299112300,29409.000000000,32584.313740000,4055610.839528100,0.000000000
2019-01-23 00:00:00+00:00,127.120000000,135.280000000,126.230000000,131.190000000,99419.604840000,2019-01-23 23:59:59.999000+00:00,12961167.672616800,42016.000000000,50491.815690000,6584191.462546400,0.000000000
2019-01-24 00:00:00+00:00,131.180000000,131.190000000,125.810000000,128.070000000,64789.063990000,2019-01-24 23:59:59.999000+00:00,8304532.389369500,26718.000000000,32956.006950000,4224036.415260200,0.000000000
2019-01-25 00:00:00+00:00,128.110000000,128.320000000,124.880000000,126.750000000,34652.108750000,2019-01-25 23:59:59.999000+00:00,4380233.527214800,14858.000000000,18686.572610000,2362807.077010500,0.000000000
2019-01-26 00:00:00+00:00,126.760000000,128.600000000,125.280000000,125.490000000,27582.502660000,2019-01-26 23:59:59.999000+00:00,3492576.282632900,10077.000000000,14167.225410000,1793890.029562700,0.000000000
2019-01-27 00:00:00+00:00,125.520000000,126.380000000,118.220000000,121.270000000,47011.946640000,2019-01-27 23:59:59.999000+00:00,5767821.009925500,16268.000000000,23522.008410000,2887672.763889900,0.000000000
2019-01-28 00:00:00+00:00,121.320000000,121.370000000,104.870000000,111.040000000,105642.090100000,2019-01-28 23:59:59.999000+00:00,11771895.895238601,38273.000000000,51235.077830000,5709679.465539800,0.000000000
2019-01-29 00:00:00+00:00,111.050000000,112.350000000,105.920000000,109.500000000,64062.519050000,2019-01-29 23:59:59.999000+00:00,7025425.920282000,24590.000000000,33395.798420000,3662665.688025400,0.000000000
2019-01-30 00:00:00+00:00,109.460000000,120.240000000,107.710000000,116.990000000,96460.913560000,2019-01-30 23:59:59.999000+00:00,11111228.918095101,31502.000000000,51167.587880000,5896534.917065400,0.000000000
2019-01-31 00:00:00+00:00,117.020000000,120.500000000,112.380000000,113.600000000,90369.132370000,2019-01-31 23:59:59.999000+00:00,10430341.655650100,33452.000000000,44089.572270000,5090040.601123700,0.000000000
2019-02-01 00:00:00+00:00,113.610000000,119.000000000,110.490000000,115.390000000,76903.574460000,2019-02-01 23:59:59.999000+00:00,8831848.660696501,29004.000000000,39451.998600000,4528773.329323100,0.000000000
2019-02-02 00:00:00+00:00,115.420000000,123.060000000,114.880000000,121.220000000,97886.287370000,2019-02-02 23:59:59.999000+00:00,11624389.959788101,35046.000000000,50737.796180000,6023950.415765800,0.000000000
2019-02-03 00:00:00+00:00,121.190000000,121.650000000,116.480000000,118.670000000,79418.157830000,2019-02-03 23:59:59.999000+00:00,9458398.238448299,29956.000000000,42188.764250000,5025391.838930100,0.000000000
2019-02-04 00:00:00+00:00,118.670000000,120.880000000,117.450000000,118.910000000,53073.877670000,2019-02-04 23:59:59.999000+00:00,6307814.459680000,21481.000000000,25724.910520000,3058279.744175800,0.000000000
2019-02-05 00:00:00+00:00,118.900000000,119.970000000,116.710000000,117.250000000,34007.116400000,2019-02-05 23:59:59.999000+00:00,4020927.623376800,15110.000000000,16581.415580000,1960625.760218500,0.000000000
2019-02-06 00:00:00+00:00,117.260000000,123.000000000,111.180000000,114.630000000,125345.203470000,2019-02-06 23:59:59.999000+00:00,14457710.966801500,44343.000000000,60369.066060000,6966152.771925600,0.000000000
2019-02-07 00:00:00+00:00,114.620000000,117.460000000,113.760000000,115.450000000,59115.674720000,2019-02-07 23:59:59.999000+00:00,6844830.434570200,23248.000000000,29442.031090000,3408439.931374200,0.000000000
2019-02-08 00:00:00+00:00,115.450000000,131.990000000,113.850000000,129.640000000,140785.931580000,2019-02-08 23:59:59.999000+00:00,17397217.510954000,43190.000000000,72025.650860000,8890479.292184001,0.000000000
2019-02-09 00:00:00+00:00,129.640000000,130.350000000,125.500000000,128.020000000,83154.344370000,2019-02-09 23:59:59.999000+00:00,10632506.877256600,30590.000000000,41824.850990000,5349067.703181300,0.000000000
2019-02-10 00:00:00+00:00,128.030000000,128.780000000,121.290000000,126.890000000,80863.287400000,2019-02-10 23:59:59.999000+00:00,10073989.471534399,26747.000000000,38117.955940000,4751956.978927200,0.000000000
2019-02-11 00:00:00+00:00,126.910000000,127.000000000,120.480000000,122.200000000,73271.032150000,2019-02-11 23:59:59.999000+00:00,9020021.478082100,25021.000000000,34876.798980000,4294037.063491400,0.000000000
2019-02-12 00:00:00+00:00,122.220000000,123.580000000,118.300000000,122.540000000,55370.519360000,2019-02-12 23:59:59.999000+00:00,6717580.402475300,21473.000000000,28653.087870000,3477192.171541500,0.000000000
2019-02-13 00:00:00+00:00,122.520000000,127.000000000,120.470000000,122.000000000,47859.928720000,2019-02-13 23:59:59.999000+00:00,5897713.228602700,19632.000000000,24448.835200000,3011632.710218100,0.000000000
2019-02-14 00:00:00+00:00,121.950000000,124.180000000,119.730000000,120.890000000,65244.530500000,2019-02-14 23:59:59.999000+00:00,7938998.437491200,22303.000000000,32787.392100000,3991418.006764800,0.000000000
2019-02-15 00:00:00+00:00,120.850000000,123.790000000,120.280000000,121.280000000,40954.151300000,2019-02-15 23:59:59.999000+00:00,4982075.087210300,14556.000000000,21069.326140000,2563669.896160600,0.000000000
2019-02-16 00:00:00+00:00,121.300000000,123.000000000,121.090000000,121.470000000,37350.871740000,2019-02-16 23:59:59.999000+00:00,4558548.080336900,13332.000000000,19754.222160000,2411598.688172700,0.000000000
2019-02-17 00:00:00+00:00,121.470000000,125.180000000,120.520000000,124.150000000,57695.668290000,2019-02-17 23:59:59.999000+00:00,7070104.559752600,19668.000000000,29221.735380000,3584196.370985200,0.000000000
2019-02-18 00:00:00+00:00,124.120000000,148.840000000,123.950000000,143.360000000,258643.397880000,2019-02-18 23:59:59.999000+00:00,35067700.981311500,93721.000000000,132012.383220000,17900718.247990001,0.000000000
2019-02-19 00:00:00+00:00,143.380000000,151.340000000,140.800000000,141.440000000,152707.498340000,2019-02-19 23:59:59.999000+00:00,22274208.151593700,71320.000000000,80177.626270000,11693706.773865100,0.000000000
2019-02-20 00:00:00+00:00,141.410000000,148.090000000,137.910000000,146.560000000,102666.083320000,2019-02-20 23:59:59.999000+00:00,14739918.775802700,45131.000000000,54664.355890000,7850033.398524700,0.000000000
2019-02-21 00:00:00+00:00,146.600000000,147.510000000,139.080000000,141.760000000,70142.555040000,2019-02-21 23:59:59.999000+00:00,9989256.606091101,31912.000000000,34551.686050000,4925478.543140200,0.000000000
2019-02-22 00:00:00+00:00,141.770000000,145.100000000,140.200000000,143.190000000,64972.452410000,2019-02-22 23:59:59.999000+00:00,9291466.289488100,27344.000000000,32735.121700000,4681546.301052800,0.000000000
2019-02-23 00:00:00+00:00,143.190000000,154.400000000,140.030000000,154.360000000,76911.637480000,2019-02-23 23:59:59.999000+00:00,11215405.350217400,34726.000000000,40906.658470000,5969776.706025300,0.000000000
2019-02-24 00:00:00+00:00,154.360000000,157.420000000,125.030000000,126.860000000,185572.588560000,2019-02-24 23:59:59.999000+00:00,26380845.985683199,80780.000000000,92186.421320000,13109730.386855200,0.000000000
2019-02-25 00:00:00+00:00,126.920000000,138.310000000,126.850000000,133.440000000,131867.022630000,2019-02-25 23:59:59.999000+00:00,17620854.301449701,53029.000000000,70750.795740000,9454902.571276600,0.000000000
2019-02-26 00:00:00+00:00,133.340000000,137.890000000,130.710000000,132.210000000,82682.768290000,2019-02-26 23:59:59.999000+00:00,11002188.091668900,36296.000000000,42406.246290000,5641699.172352500,0.000000000
2019-02-27 00:00:00+00:00,132.220000000,133.760000000,125.300000000,131.090000000,58851.899930000,2019-02-27 23:59:59.999000+00:00,7691705.383005600,22888.000000000,30504.523730000,3987017.605845900,0.000000000
2019-02-28 00:00:00+00:00,131.040000000,133.190000000,128.050000000,130.110000000,61931.561370000,2019-02-28 23:59:59.999000+00:00,8115119.869353900,25641.000000000,31346.363330000,4107500.580248100,0.000000000
2019-03-01 00:00:00+00:00,130.060000000,133.200000000,129.900000000,131.190000000,36764.605700000,2019-03-01 23:59:59.999000+00:00,4836254.773635900,16594.000000000,19420.267390000,2555479.653044200,0.000000000
2019-03-02 00:00:00+00:00,131.200000000,131.970000000,127.930000000,130.470000000,26649.562550000,2019-03-02 23:59:59.999000+00:00,3464385.686764900,11821.000000000,12889.383930000,1675163.453566300,0.000000000
2019-03-03 00:00:00+00:00,130.470000000,131.730000000,128.610000000,129.590000000,20419.248630000,2019-03-03 23:59:59.999000+00:00,2662162.343326900,9159.000000000,10982.007110000,1432412.950712700,0.000000000
2019-03-04 00:00:00+00:00,129.590000000,130.550000000,120.570000000,123.270000000,45546.346390000,2019-03-04 23:59:59.999000+00:00,5637744.527468700,21365.000000000,22619.408040000,2799326.535124400,0.000000000
2019-03-05 00:00:00+00:00,123.190000000,133.200000000,122.600000000,132.020000000,69826.651300000,2019-03-05 23:59:59.999000+00:00,8998647.070744900,23729.000000000,35439.376100000,4566542.185430200,0.000000000
2019-03-06 00:00:00+00:00,132.070000000,133.300000000,128.720000000,131.250000000,54708.826310000,2019-03-06 23:59:59.999000+00:00,7158952.720816800,18989.000000000,28728.589550000,3759736.743067800,0.000000000
2019-03-07 00:00:00+00:00,131.240000000,133.420000000,129.920000000,130.580000000,45405.691110000,2019-03-07 23:59:59.999000+00:00,5963219.592218600,15966.000000000,22756.541480000,2989130.557897700,0.000000000
2019-03-08 00:00:00+00:00,130.510000000,132.000000000,126.020000000,127.750000000,51171.439360000,2019-03-08 23:59:59.999000+00:00,6605441.084124700,19930.000000000,25396.226000000,3279289.191811500,0.000000000
2019-03-09 00:00:00+00:00,127.700000000,136.340000000,127.210000000,133.520000000,87112.709450000,2019-03-09 23:59:59.999000+00:00,11573313.293660700,26916.000000000,42927.986310000,5696361.161690400,0.000000000
2019-03-10 00:00:00+00:00,133.470000000,133.880000000,129.900000000,131.010000000,35740.893400000,2019-03-10 23:59:59.999000+00:00,4696625.211286000,13140.000000000,18241.689970000,2397307.576910900,0.000000000
2019-03-11 00:00:00+00:00,131.050000000,131.770000000,126.580000000,128.680000000,37506.546400000,2019-03-11 23:59:59.999000+00:00,4827426.213102400,14307.000000000,19182.469680000,2467656.179464700,0.000000000
2019-03-12 00:00:00+00:00,128.680000000,129.580000000,126.430000000,128.420000000,26746.248940000,2019-03-12 23:59:59.999000+00:00,3434603.804168500,10832.000000000,13083.776440000,1680536.391852600,0.000000000
2019-03-13 00:00:00+00:00,128.500000000,129.180000000,126.330000000,127.790000000,27034.785520000,2019-03-13 23:59:59.999000+00:00,3456744.803822400,10501.000000000,14294.551470000,1828174.124562200,0.000000000
2019-03-14 00:00:00+00:00,127.740000000,134.900000000,127.530000000,132.300000000,80656.022400000,2019-03-14 23:59:59.999000+00:00,10628393.776190100,29422.000000000,41897.101320000,5519993.415998400,0.000000000
2019-03-15 00:00:00+00:00,132.320000000,146.250000000,132.000000000,143.340000000,113533.917950000,2019-03-15 23:59:59.999000+00:00,15878400.025943199,41193.000000000,58865.290400000,8226612.104223300,0.000000000
2019-03-16 00:00:00+00:00,143.340000000,161.430000000,143.270000000,155.890000000,214581.581510000,2019-03-16 23:59:59.999000+00:00,33148204.752081901,79603.000000000,101388.111560000,15678557.346490100,0.000000000
2019-03-17 00:00:00+00:00,155.920000000,157.830000000,146.600000000,154.310000000,175251.620830000,2019-03-17 23:59:59.999000+00:00,26492998.213119000,51974.000000000,95720.390500000,14444487.661338400,0.000000000
2019-03-18 00:00:00+00:00,154.370000000,166.490000000,153.800000000,161.080000000,193104.056190000,2019-03-18 23:59:59.999000+00:00,30995333.545663301,69465.000000000,94558.379610000,15182228.477476301,0.000000000
2019-03-19 00:00:00+00:00,160.990000000,161.870000000,155.130000000,160.070000000,95276.720680000,2019-03-19 23:59:59.999000+00:00,15131894.403102400,37207.000000000,49653.441760000,7887750.413600400,0.000000000
2019-03-20 00:00:00+00:00,160.070000000,160.160000000,154.010000000,159.050000000,74475.781880000,2019-03-20 23:59:59.999000+00:00,11716769.639293300,28184.000000000,37400.839340000,5886193.772198000,0.000000000
2019-03-21 00:00:00+00:00,159.110000000,159.870000000,146.010000000,152.870000000,102046.150010000,2019-03-21 23:59:59.999000+00:00,15630381.975315100,38516.000000000,53106.413460000,8123918.673481100,0.000000000
2019-03-22 00:00:00+00:00,152.810000000,159.300000000,151.100000000,156.280000000,58344.004850000,2019-03-22 23:59:59.999000+00:00,9062390.754586900,22872.000000000,29772.415130000,4623176.584145700,0.000000000
2019-03-23 00:00:00+00:00,156.320000000,169.530000000,155.440000000,166.300000000,124686.823870000,2019-03-23 23:59:59.999000+00:00,20505987.033819199,47179.000000000,63487.977770000,10437003.925363800,0.000000000
2019-03-24 00:00:00+00:00,166.210000000,166.210000000,161.200000000,164.520000000,79484.630470000,2019-03-24 23:59:59.999000+00:00,13018676.794014500,31329.000000000,37877.127100000,6204070.183831300,0.000000000
2019-03-25 00:00:00+00:00,164.480000000,165.780000000,155.500000000,159.690000000,91258.437490000,2019-03-25 23:59:59.999000+00:00,14699192.436088700,35105.000000000,44936.178900000,7237950.573244900,0.000000000
2019-03-26 00:00:00+00:00,159.690000000,160.900000000,153.010000000,159.260000000,72931.716070000,2019-03-26 23:59:59.999000+00:00,11454690.354059400,28533.000000000,36800.761440000,5779675.546075900,0.000000000
2019-03-27 00:00:00+00:00,159.290000000,173.880000000,158.360000000,170.860000000,101074.220870000,2019-03-27 23:59:59.999000+00:00,16866043.543267801,43323.000000000,51696.647780000,8627956.039736100,0.000000000
2019-03-28 00:00:00+00:00,170.870000000,171.110000000,166.000000000,167.910000000,50310.608480000,2019-03-28 23:59:59.999000+00:00,8466405.778080000,22740.000000000,24026.739780000,4044067.567130900,0.000000000
2019-03-29 00:00:00+00:00,167.920000000,171.680000000,167.600000000,170.250000000,54214.035370000,2019-03-29 23:59:59.999000+00:00,9191890.502808399,24623.000000000,27404.504060000,4647418.655147700,0.000000000
2019-03-30 00:00:00+00:00,170.300000000,171.690000000,164.530000000,166.890000000,48364.197480000,2019-03-30 23:59:59.999000+00:00,8104342.861465200,21271.000000000,21546.273310000,3614113.359366100,0.000000000
2019-03-31 00:00:00+00:00,166.860000000,169.170000000,165.090000000,168.970000000,36907.250420000,2019-03-31 23:59:59.999000+00:00,6169771.628979400,15831.000000000,18984.689760000,3174611.757337100,0.000000000
2019-04-01 00:00:00+00:00,168.860000000,169.890000000,166.270000000,167.390000000,40894.783440000,2019-04-01 23:59:59.999000+00:00,6871977.715873800,18531.000000000,19755.266080000,3319879.495047400,0.000000000
2019-04-02 00:00:00+00:00,167.330000000,246.570000000,166.990000000,240.310000000,294312.004290000,2019-04-02 23:59:59.999000+00:00,58963796.127178900,131932.000000000,154877.150460000,31031370.970231701,0.000000000
2019-04-03 00:00:00+00:00,240.300000000,346.350000000,240.000000000,298.530000000,972740.401600000,2019-04-03 23:59:59.999000+00:00,278811652.377752423,385610.000000000,483450.263010000,138692770.060163587,0.000000000
2019-04-04 00:00:00+00:00,298.420000000,319.840000000,271.800000000,285.040000000,504813.279040000,2019-04-04 23:59:59.999000+00:00,149354539.829127699,216324.000000000,248070.615160000,73429623.642311096,0.000000000
2019-04-05 00:00:00+00:00,285.100000000,299.800000000,280.000000000,291.490000000,264917.742220000,2019-04-05 23:59:59.999000+00:00,76666038.636928797,113635.000000000,141329.139390000,40920761.017506897,0.000000000
2019-04-06 00:00:00+00:00,291.700000000,330.000000000,283.330000000,305.620000000,322493.338300000,2019-04-06 23:59:59.999000+00:00,98741584.408113107,138270.000000000,159469.375590000,48854838.723347202,0.000000000
2019-04-07 00:00:00+00:00,305.520000000,326.980000000,298.810000000,318.710000000,287385.239370000,2019-04-07 23:59:59.999000+00:00,90628385.538286701,144371.000000000,144220.998520000,45472430.509225301,0.000000000
2019-04-08 00:00:00+00:00,318.430000000,329.000000000,291.170000000,306.680000000,253380.791210000,2019-04-08 23:59:59.999000+00:00,77952543.012712896,130007.000000000,125122.053260000,38521024.737302601,0.000000000
2019-04-09 00:00:00+00:00,306.980000000,306.980000000,288.090000000,293.290000000,133549.023760000,2019-04-09 23:59:59.999000+00:00,39582170.204137497,70208.000000000,66985.662740000,19858763.999529600,0.000000000
2019-04-10 00:00:00+00:00,293.290000000,312.410000000,293.120000000,304.500000000,148573.659600000,2019-04-10 23:59:59.999000+00:00,44929664.273728900,72025.000000000,73274.514270000,22138942.635352701,0.000000000
2019-04-11 00:00:00+00:00,304.610000000,305.210000000,251.750000000,270.020000000,260000.151610000,2019-04-11 23:59:59.999000+00:00,71254381.260950997,125580.000000000,122470.086420000,33595607.243760101,0.000000000
2019-04-12 00:00:00+00:00,269.690000000,287.800000000,255.600000000,280.390000000,166744.450180000,2019-04-12 23:59:59.999000+00:00,45814576.597283602,92404.000000000,82436.493700000,22635033.447278600,0.000000000
