open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_by_qav,taker_by_bav,ignored
2018-12-20 00:00:00+00:00,0.034211000,0.050214000,0.033200000,0.046864000,585034.719000000,2018-12-20 23:59:59.999000+00:00,24734.646246130,309503.000000000,301789.450000000,12755.805741630,0.000000000
2018-12-21 00:00:00+00:00,0.046852000,0.055379000,0.043717000,0.049989000,486640.623000000,2018-12-21 23:59:59.999000+00:00,24420.136168210,327989.000000000,258517.665000000,12983.032931670,0.000000000
2018-12-22 00:00:00+00:00,0.050023000,0.053268000,0.047350000,0.049250000,198942.897000000,2018-12-22 23:59:59.999000+00:00,9867.747333390,146450.000000000,107548.240000000,5333.457030710,0.000000000
2018-12-23 00:00:00+00:00,0.049251000,0.052159000,0.046802000,0.049634000,137057.233000000,2018-12-23 23:59:59.999000+00:00,6750.550840840,108743.000000000,68428.136000000,3369.114254230,0.000000000
2018-12-24 00:00:00+00:00,0.049635000,0.051040000,0.044064000,0.044605000,162644.501000000,2018-12-24 23:59:59.999000+00:00,7813.511009000,114138.000000000,78528.071000000,3763.537644880,0.000000000
2018-12-25 00:00:00+00:00,0.044604000,0.045971000,0.040310000,0.045155000,169625.651000000,2018-12-25 23:59:59.999000+00:00,7337.062752750,139030.000000000,85917.971000000,3717.333076360,0.000000000
2018-12-26 00:00:00+00:00,0.045233000,0.049000000,0.043870000,0.045843000,137107.011000000,2018-12-26 23:59:59.999000+00:00,6325.989967520,121123.000000000,72102.866000000,3327.221613800,0.000000000
2018-12-27 00:00:00+00:00,0.045822000,0.046046000,0.040500000,0.041069000,83250.090000000,2018-12-27 23:59:59.999000+00:00,3580.734280410,69483.000000000,40869.965000000,1762.785120330,0.000000000
2018-12-28 00:00:00+00:00,0.041092000,0.045229000,0.039122000,0.044397000,129250.417000000,2018-12-28 23:59:59.999000+00:00,5487.061573510,97128.000000000,68870.774000000,2930.485063110,0.000000000
2018-12-29 00:00:00+00:00,0.044338000,0.044805000,0.042213000,0.043150000,72925.702000000,2018-12-29 23:59:59.999000+00:00,3154.494184920,63421.000000000,38628.370000000,1671.948227180,0.000000000
2018-12-30 00:00:00+00:00,0.043154000,0.043575000,0.041660000,0.042249000,58587.058000000,2018-12-30 23:59:59.999000+00:00,2481.377890510,47524.000000000,30549.034000000,1293.964938240,0.000000000
2018-12-31 00:00:00+00:00,0.042237000,0.042286000,0.039500000,0.040069000,40962.454000000,2018-12-31 23:59:59.999000+00:00,1690.582003140,34396.000000000,19462.708000000,804.468929940,0.000000000
2019-01-01 00:00:00+00:00,0.040087000,0.044563000,0.039801000,0.042680000,60381.922000000,2019-01-01 23:59:59.999000+00:00,2582.532811110,52295.000000000,32270.011000000,1379.481324510,0.000000000
2019-01-02 00:00:00+00:00,0.042662000,0.044248000,0.042281000,0.043731000,66030.743000000,2019-01-02 23:59:59.999000+00:00,2829.815034230,49322.000000000,33167.925000000,1421.257550670,0.000000000
2019-01-03 00:00:00+00:00,0.043708000,0.044990000,0.041451000,0.042089000,62767.527000000,2019-01-03 23:59:59.999000+00:00,2696.435951900,45584.000000000,34052.091000000,1462.163384010,0.000000000
2019-01-04 00:00:00+00:00,0.042105000,0.042800000,0.040700000,0.041626000,49064.871000000,2019-01-04 23:59:59.999000+00:00,2051.800820040,38987.000000000,25502.973000000,1067.039281060,0.000000000
2019-01-05 00:00:00+00:00,0.041606000,0.043319000,0.040800000,0.041601000,47733.705000000,2019-01-05 23:59:59.999000+00:00,1995.542162060,40501.000000000,25246.724000000,1055.596650940,0.000000000
2019-01-06 00:00:00+00:00,0.041601000,0.041809000,0.040201000,0.040716000,44513.579000000,2019-01-06 23:59:59.999000+00:00,1831.184051180,36322.000000000,22562.081000000,928.670402160,0.000000000
2019-01-07 00:00:00+00:00,0.040704000,0.041271000,0.036500000,0.039899000,46657.361000000,2019-01-07 23:59:59.999000+00:00,1874.441083670,32960.000000000,22134.287000000,888.903408970,0.000000000
2019-01-08 00:00:00+00:00,0.039900000,0.040283000,0.039200000,0.040018000,33638.014000000,2019-01-08 23:59:59.999000+00:00,1335.846025560,24845.000000000,16704.298000000,663.342460030,0.000000000
2019-01-09 00:00:00+00:00,0.040002000,0.040059000,0.039187000,0.039603000,29446.192000000,2019-01-09 23:59:59.999000+00:00,1164.320208670,19565.000000000,15896.205000000,628.491119170,0.000000000
2019-01-10 00:00:00+00:00,0.039621000,0.040795000,0.034422000,0.036567000,121697.779000000,2019-01-10 23:59:59.999000+00:00,4529.165670670,81719.000000000,61830.276000000,2305.683821160,0.000000000
2019-01-11 00:00:00+00:00,0.036567000,0.036578000,0.035000000,0.035587000,70183.731000000,2019-01-11 23:59:59.999000+00:00,2509.876353820,46973.000000000,36269.317000000,1296.893702490,0.000000000
2019-01-12 00:00:00+00:00,0.035570000,0.037730000,0.035490000,0.036683000,61305.900000000,2019-01-12 23:59:59.999000+00:00,2260.122863860,43314.000000000,32138.471000000,1184.461915380,0.000000000
2019-01-13 00:00:00+00:00,0.036670000,0.037149000,0.034648000,0.035478000,47193.070000000,2019-01-13 23:59:59.999000+00:00,1694.205640340,34808.000000000,24322.861000000,873.767134670,0.000000000
2019-01-14 00:00:00+00:00,0.035492000,0.037021000,0.034611000,0.036090000,57258.038000000,2019-01-14 23:59:59.999000+00:00,2045.196313860,36849.000000000,29315.316000000,1047.044796030,0.000000000
2019-01-15 00:00:00+00:00,0.036112000,0.036331000,0.034911000,0.035306000,46414.000000000,2019-01-15 23:59:59.999000+00:00,1651.591648860,29729.000000000,26188.387000000,931.627269670,0.000000000
2019-01-16 00:00:00+00:00,0.035307000,0.035800000,0.035101000,0.035362000,32171.201000000,2019-01-16 23:59:59.999000+00:00,1138.021910930,22797.000000000,16749.009000000,592.563210920,0.000000000
2019-01-17 00:00:00+00:00,0.035362000,0.036362000,0.034930000,0.035644000,37881.061000000,2019-01-17 23:59:59.999000+00:00,1347.662184700,24055.000000000,20059.364000000,713.738022760,0.000000000
2019-01-18 00:00:00+00:00,0.035644000,0.035659000,0.034826000,0.035137000,24589.757000000,2019-01-18 23:59:59.999000+00:00,866.337605950,16632.000000000,13177.667000000,464.289085570,0.000000000
2019-01-19 00:00:00+00:00,0.035125000,0.035267000,0.034677000,0.034894000,20091.910000000,2019-01-19 23:59:59.999000+00:00,702.270823550,15863.000000000,10282.809000000,359.449638070,0.000000000
2019-01-20 00:00:00+00:00,0.034908000,0.034998000,0.034000000,0.034417000,24962.498000000,2019-01-20 23:59:59.999000+00:00,863.086049340,18410.000000000,12192.404000000,421.800108210,0.000000000
2019-01-21 00:00:00+00:00,0.034417000,0.034714000,0.033967000,0.034347000,22122.869000000,2019-01-21 23:59:59.999000+00:00,761.046212850,15191.000000000,11309.162000000,389.124142620,0.000000000
2019-01-22 00:00:00+00:00,0.034350000,0.036634000,0.033287000,0.035598000,50044.605000000,2019-01-22 23:59:59.999000+00:00,1755.228188490,32013.000000000,26312.768000000,923.232648570,0.000000000
2019-01-23 00:00:00+00:00,0.035600000,0.037842000,0.035304000,0.036912000,69884.903000000,2019-01-23 23:59:59.999000+00:00,2555.845667150,43787.000000000,36638.331000000,1339.134114730,0.000000000
2019-01-24 00:00:00+00:00,0.036914000,0.036937000,0.035610000,0.035889000,36207.185000000,2019-01-24 23:59:59.999000+00:00,1306.356914120,27238.000000000,18988.732000000,685.029185240,0.000000000
2019-01-25 00:00:00+00:00,0.035892000,0.035932000,0.035219000,0.035572000,21423.091000000,2019-01-25 23:59:59.999000+00:00,761.705895960,16689.000000000,10426.249000000,370.880903680,0.000000000
2019-01-26 00:00:00+00:00,0.035536000,0.035575000,0.035123000,0.035196000,13777.696000000,2019-01-26 23:59:59.999000+00:00,486.546539620,9103.000000000,7699.561000000,271.900351050,0.000000000
2019-01-27 00:00:00+00:00,0.035212000,0.035323000,0.033650000,0.034148000,24623.854000000,2019-01-27 23:59:59.999000+00:00,848.988525800,16237.000000000,12143.323000000,418.590509780,0.000000000
2019-01-28 00:00:00+00:00,0.034149000,0.034157000,0.030978000,0.032340000,53345.074000000,2019-01-28 23:59:59.999000+00:00,1723.310935310,35251.000000000,25502.305000000,823.100128170,0.000000000
2019-01-29 00:00:00+00:00,0.032307000,0.032845000,0.031500000,0.032094000,29784.385000000,2019-01-29 23:59:59.999000+00:00,959.889979090,21994.000000000,14781.754000000,476.451377630,0.000000000
2019-01-30 00:00:00+00:00,0.032105000,0.034696000,0.031738000,0.033826000,50176.749000000,2019-01-30 23:59:59.999000+00:00,1678.957137930,30191.000000000,26283.011000000,879.077697320,0.000000000
2019-01-31 00:00:00+00:00,0.033830000,0.034538000,0.032845000,0.033111000,45246.235000000,2019-01-31 23:59:59.999000+00:00,1519.472729100,28800.000000000,21758.860000000,729.516268650,0.000000000
2019-02-01 00:00:00+00:00,0.033111000,0.034246000,0.032470000,0.033311000,33492.669000000,2019-02-01 23:59:59.999000+00:00,1114.235159090,20786.000000000,18862.837000000,627.334933070,0.000000000
2019-02-02 00:00:00+00:00,0.033309000,0.037066000,0.033220000,0.034588000,47512.752000000,2019-02-02 23:59:59.999000+00:00,1634.083711400,30905.000000000,26214.036000000,900.914559580,0.000000000
2019-02-03 00:00:00+00:00,0.034588000,0.034907000,0.033948000,0.034321000,31045.985000000,2019-02-03 23:59:59.999000+00:00,1067.841042500,20544.000000000,16661.577000000,573.138437070,0.000000000
2019-02-04 00:00:00+00:00,0.034318000,0.034700000,0.034107000,0.034340000,20919.249000000,2019-02-04 23:59:59.999000+00:00,718.503501150,13811.000000000,13730.071000000,471.623391550,0.000000000
2019-02-05 00:00:00+00:00,0.034336000,0.034600000,0.033764000,0.033787000,16655.632000000,2019-02-05 23:59:59.999000+00:00,568.549137590,11655.000000000,8811.985000000,300.914925830,0.000000000
2019-02-06 00:00:00+00:00,0.033810000,0.035954000,0.032616000,0.033679000,62715.612000000,2019-02-06 23:59:59.999000+00:00,2130.826759340,35175.000000000,29981.324000000,1017.511456520,0.000000000
2019-02-07 00:00:00+00:00,0.033682000,0.034410000,0.033421000,0.033974000,27643.117000000,2019-02-07 23:59:59.999000+00:00,939.657521560,20085.000000000,14900.475000000,506.558542620,0.000000000
2019-02-08 00:00:00+00:00,0.033961000,0.036146000,0.033716000,0.035400000,65208.956000000,2019-02-08 23:59:59.999000+00:00,2277.387471960,38411.000000000,35038.157000000,1222.256851660,0.000000000
2019-02-09 00:00:00+00:00,0.035347000,0.035542000,0.034494000,0.034917000,38261.787000000,2019-02-09 23:59:59.999000+00:00,1339.169245090,27082.000000000,24101.198000000,843.739249880,0.000000000
2019-02-10 00:00:00+00:00,0.034927000,0.035063000,0.033443000,0.034454000,31642.412000000,2019-02-10 23:59:59.999000+00:00,1082.752434550,21927.000000000,17849.937000000,611.027984700,0.000000000
2019-02-11 00:00:00+00:00,0.034472000,0.034539000,0.033190000,0.033646000,30461.352000000,2019-02-11 23:59:59.999000+00:00,1031.195384960,19705.000000000,15384.643000000,520.529599180,0.000000000
2019-02-12 00:00:00+00:00,0.033654000,0.033901000,0.032936000,0.033741000,26155.976000000,2019-02-12 23:59:59.999000+00:00,875.420846120,18752.000000000,13454.334000000,450.444858910,0.000000000
2019-02-13 00:00:00+00:00,0.033727000,0.034838000,0.033459000,0.033800000,28162.186000000,2019-02-13 23:59:59.999000+00:00,956.952726760,18100.000000000,15188.730000000,516.060183300,0.000000000
2019-02-14 00:00:00+00:00,0.033811000,0.034363000,0.033343000,0.033687000,41237.105000000,2019-02-14 23:59:59.999000+00:00,1393.723193710,25890.000000000,20193.192000000,682.599517270,0.000000000
2019-02-15 00:00:00+00:00,0.033680000,0.033938000,0.033469000,0.033681000,22438.218000000,2019-02-15 23:59:59.999000+00:00,756.565199480,14516.000000000,11778.400000000,397.235711010,0.000000000
2019-02-16 00:00:00+00:00,0.033673000,0.033888000,0.033357000,0.033587000,14074.868000000,2019-02-16 23:59:59.999000+00:00,473.915360360,10146.000000000,7539.993000000,254.001244640,0.000000000
2019-02-17 00:00:00+00:00,0.033588000,0.034135000,0.033369000,0.033848000,21802.378000000,2019-02-17 23:59:59.999000+00:00,733.628164030,14042.000000000,12650.586000000,425.682716460,0.000000000
2019-02-18 00:00:00+00:00,0.033845000,0.038392000,0.033822000,0.036757000,120375.702000000,2019-02-18 23:59:59.999000+00:00,4334.852362400,71559.000000000,61730.189000000,2224.868345030,0.000000000
2019-02-19 00:00:00+00:00,0.036770000,0.038509000,0.036018000,0.036139000,87826.665000000,2019-02-19 23:59:59.999000+00:00,3275.709563780,63547.000000000,44775.898000000,1670.769969120,0.000000000
2019-02-20 00:00:00+00:00,0.036153000,0.037177000,0.035569000,0.036930000,52532.378000000,2019-02-20 23:59:59.999000+00:00,1917.031534810,38593.000000000,27640.539000000,1007.807467810,0.000000000
2019-02-21 00:00:00+00:00,0.036932000,0.037008000,0.035520000,0.036008000,39095.763000000,2019-02-21 23:59:59.999000+00:00,1410.033662260,29299.000000000,20831.441000000,751.197840980,0.000000000
2019-02-22 00:00:00+00:00,0.036021000,0.036650000,0.035616000,0.036147000,25493.735000000,2019-02-22 23:59:59.999000+00:00,921.936286900,20859.000000000,13300.634000000,481.070493590,0.000000000
2019-02-23 00:00:00+00:00,0.036155000,0.037489000,0.035601000,0.037448000,39079.391000000,2019-02-23 23:59:59.999000+00:00,1416.314795070,29153.000000000,18708.340000000,678.173933880,0.000000000
2019-02-24 00:00:00+00:00,0.037489000,0.037614000,0.033793000,0.033855000,109008.293000000,2019-02-24 23:59:59.999000+00:00,3891.561511050,79777.000000000,54074.710000000,1928.699770760,0.000000000
2019-02-25 00:00:00+00:00,0.033872000,0.036372000,0.033829000,0.034830000,72491.915000000,2019-02-25 23:59:59.999000+00:00,2540.572035440,54444.000000000,38304.735000000,1341.997174870,0.000000000
2019-02-26 00:00:00+00:00,0.034830000,0.035898000,0.034300000,0.034705000,47054.198000000,2019-02-26 23:59:59.999000+00:00,1641.236746800,36904.000000000,25867.218000000,902.205260970,0.000000000
2019-02-27 00:00:00+00:00,0.034690000,0.035023000,0.034001000,0.034338000,35144.868000000,2019-02-27 23:59:59.999000+00:00,1211.230737200,24586.000000000,20629.856000000,711.168289720,0.000000000
2019-02-28 00:00:00+00:00,0.034321000,0.034800000,0.033734000,0.034106000,40190.035000000,2019-02-28 23:59:59.999000+00:00,1376.936941220,28943.000000000,23556.556000000,807.467092280,0.000000000
2019-03-01 00:00:00+00:00,0.034101000,0.034800000,0.033980000,0.034315000,28430.994000000,2019-03-01 23:59:59.999000+00:00,975.511110940,21466.000000000,16231.288000000,556.932243420,0.000000000
2019-03-02 00:00:00+00:00,0.034317000,0.034490000,0.033814000,0.034162000,14840.576000000,2019-03-02 23:59:59.999000+00:00,506.352168490,13795.000000000,7842.987000000,267.646258410,0.000000000
2019-03-03 00:00:00+00:00,0.034163000,0.034404000,0.033958000,0.034029000,13030.239000000,2019-03-03 23:59:59.999000+00:00,445.355409240,10478.000000000,6984.263000000,238.759616780,0.000000000
2019-03-04 00:00:00+00:00,0.034030000,0.034140000,0.032364000,0.033154000,31009.105000000,2019-03-04 23:59:59.999000+00:00,1027.411698480,19956.000000000,16290.250000000,539.738107840,0.000000000
2019-03-05 00:00:00+00:00,0.033152000,0.034400000,0.033003000,0.034221000,36240.511000000,2019-03-05 23:59:59.999000+00:00,1226.622121040,21055.000000000,18978.962000000,642.845141030,0.000000000
2019-03-06 00:00:00+00:00,0.034246000,0.034429000,0.033451000,0.033993000,27682.296000000,2019-03-06 23:59:59.999000+00:00,940.745534530,16427.000000000,13907.829000000,472.650529620,0.000000000
2019-03-07 00:00:00+00:00,0.033991000,0.034172000,0.033489000,0.033683000,22289.969000000,2019-03-07 23:59:59.999000+00:00,754.585798450,12468.000000000,12248.505000000,414.762501240,0.000000000
2019-03-08 00:00:00+00:00,0.033690000,0.034025000,0.032600000,0.033047000,34962.897000000,2019-03-08 23:59:59.999000+00:00,1159.288172350,18679.000000000,18335.849000000,607.807673600,0.000000000
2019-03-09 00:00:00+00:00,0.033045000,0.034720000,0.032834000,0.033851000,37071.812000000,2019-03-09 23:59:59.999000+00:00,1256.257224360,23842.000000000,19238.465000000,651.988215300,0.000000000
2019-03-10 00:00:00+00:00,0.033870000,0.033978000,0.033323000,0.033454000,21032.403000000,2019-03-10 23:59:59.999000+00:00,705.911346320,12033.000000000,11302.432000000,379.394254550,0.000000000
2019-03-11 00:00:00+00:00,0.033458000,0.033523000,0.032811000,0.033262000,22712.494000000,2019-03-11 23:59:59.999000+00:00,753.074356410,13127.000000000,12459.559000000,413.199941530,0.000000000
2019-03-12 00:00:00+00:00,0.033227000,0.033299000,0.032751000,0.033076000,26192.937000000,2019-03-12 23:59:59.999000+00:00,866.369525080,12188.000000000,13960.246000000,461.607098100,0.000000000
2019-03-13 00:00:00+00:00,0.033077000,0.033297000,0.032800000,0.033053000,23722.605000000,2019-03-13 23:59:59.999000+00:00,783.937072130,11633.000000000,12988.265000000,429.289441520,0.000000000
2019-03-14 00:00:00+00:00,0.033038000,0.034800000,0.033025000,0.034129000,64768.339000000,2019-03-14 23:59:59.999000+00:00,2204.358684860,34521.000000000,34135.669000000,1162.123014320,0.000000000
2019-03-15 00:00:00+00:00,0.034118000,0.037197000,0.033955000,0.036501000,86028.487000000,2019-03-15 23:59:59.999000+00:00,3068.928129310,44028.000000000,45785.303000000,1633.423048760,0.000000000
2019-03-16 00:00:00+00:00,0.036524000,0.041000000,0.036501000,0.038932000,160482.911000000,2019-03-16 23:59:59.999000+00:00,6233.529745740,86226.000000000,84613.627000000,3285.372203070,0.000000000
2019-03-17 00:00:00+00:00,0.038912000,0.039446000,0.036952000,0.038768000,80827.492000000,2019-03-17 23:59:59.999000+00:00,3084.596718830,45165.000000000,42524.454000000,1624.126832660,0.000000000
2019-03-18 00:00:00+00:00,0.038770000,0.041354000,0.038575000,0.040387000,118094.486000000,2019-03-18 23:59:59.999000+00:00,4754.788954990,63741.000000000,61147.095000000,2463.508208370,0.000000000
2019-03-19 00:00:00+00:00,0.040375000,0.040481000,0.038953000,0.039891000,52143.020000000,2019-03-19 23:59:59.999000+00:00,2073.433239770,33203.000000000,26600.327000000,1058.072773630,0.000000000
2019-03-20 00:00:00+00:00,0.039868000,0.039893000,0.038506000,0.039325000,45381.576000000,2019-03-20 23:59:59.999000+00:00,1781.033408970,26113.000000000,23370.528000000,916.699087160,0.000000000
2019-03-21 00:00:00+00:00,0.039325000,0.039427000,0.037156000,0.038374000,56006.253000000,2019-03-21 23:59:59.999000+00:00,2145.560080980,31187.000000000,25942.686000000,994.502347970,0.000000000
2019-03-22 00:00:00+00:00,0.038397000,0.039800000,0.037981000,0.039158000,40752.335000000,2019-03-22 23:59:59.999000+00:00,1588.060345730,22786.000000000,21787.240000000,850.040215060,0.000000000
2019-03-23 00:00:00+00:00,0.039209000,0.042356000,0.039086000,0.041510000,86562.146000000,2019-03-23 23:59:59.999000+00:00,3557.889482020,50235.000000000,44803.770000000,1841.974173150,0.000000000
2019-03-24 00:00:00+00:00,0.041509000,0.041589000,0.040531000,0.041214000,53022.777000000,2019-03-24 23:59:59.999000+00:00,2177.004463410,28581.000000000,26239.283000000,1077.404502040,0.000000000
2019-03-25 00:00:00+00:00,0.041214000,0.041440000,0.039200000,0.040536000,61578.020000000,2019-03-25 23:59:59.999000+00:00,2494.814081030,34670.000000000,32223.250000000,1305.114429820,0.000000000
2019-03-26 00:00:00+00:00,0.040573000,0.040770000,0.039200000,0.040346000,48641.521000000,2019-03-26 23:59:59.999000+00:00,1942.910324680,28879.000000000,25789.148000000,1030.092654900,0.000000000
2019-03-27 00:00:00+00:00,0.040346000,0.042963000,0.040200000,0.042301000,71665.345000000,2019-03-27 23:59:59.999000+00:00,2987.330725720,43888.000000000,39743.204000000,1657.016813240,0.000000000
2019-03-28 00:00:00+00:00,0.042299000,0.042326000,0.041350000,0.041691000,37339.599000000,2019-03-28 23:59:59.999000+00:00,1561.142157280,22987.000000000,19625.992000000,820.589547650,0.000000000
2019-03-29 00:00:00+00:00,0.041692000,0.042534000,0.040946000,0.041504000,39434.936000000,2019-03-29 23:59:59.999000+00:00,1643.212857680,22782.000000000,20317.492000000,847.052992950,0.000000000
2019-03-30 00:00:00+00:00,0.041537000,0.041793000,0.040417000,0.040640000,26861.457000000,2019-03-30 23:59:59.999000+00:00,1100.638485470,16415.000000000,14587.473000000,597.747170660,0.000000000
2019-03-31 00:00:00+00:00,0.040640000,0.041266000,0.040347000,0.041172000,20837.343000000,2019-03-31 23:59:59.999000+00:00,849.766444440,12297.000000000,9358.842000000,381.709915140,0.000000000
2019-04-01 00:00:00+00:00,0.041189000,0.041189000,0.040233000,0.040388000,26476.196000000,2019-04-01 23:59:59.999000+00:00,1076.806835930,15561.000000000,12095.280000000,491.775753910,0.000000000
2019-04-02 00:00:00+00:00,0.040372000,0.050365000,0.037113000,0.049477000,198301.078000000,2019-04-02 23:59:59.999000+00:00,8536.799403740,129220.000000000,104619.425000000,4526.565709520,0.000000000
2019-04-03 00:00:00+00:00,0.049505000,0.067299000,0.049435000,0.060611000,660787.287000000,2019-04-03 23:59:59.999000+00:00,38190.786500320,439387.000000000,351597.001000000,20322.981224100,0.000000000
2019-04-04 00:00:00+00:00,0.060425000,0.063812000,0.055834000,0.058200000,306382.182000000,2019-04-04 23:59:59.999000+00:00,18296.877073500,221712.000000000,156206.678000000,9325.798968560,0.000000000
2019-04-05 00:00:00+00:00,0.058178000,0.059697000,0.057105000,0.058252000,148316.554000000,2019-04-05 23:59:59.999000+00:00,8640.508529860,121359.000000000,78554.765000000,4577.174685190,0.000000000
2019-04-06 00:00:00+00:00,0.058293000,0.064060000,0.057175000,0.060599000,182944.427000000,2019-04-06 23:59:59.999000+00:00,11080.771150510,130648.000000000,91812.633000000,5561.909167700,0.000000000
2019-04-07 00:00:00+00:00,0.060552000,0.063500000,0.059201000,0.061644000,150530.512000000,2019-04-07 23:59:59.999000+00:00,9254.449946240,126283.000000000,77857.665000000,4786.586963530,0.000000000
2019-04-08 00:00:00+00:00,0.061644000,0.062334000,0.057000000,0.058583000,102948.770000000,2019-04-08 23:59:59.999000+00:00,6113.286108610,83004.000000000,51888.759000000,3081.489341980,0.000000000
2019-04-09 00:00:00+00:00,0.058589000,0.058651000,0.056704000,0.056965000,54163.783000000,2019-04-09 23:59:59.999000+00:00,3114.296124430,39887.000000000,27774.076000000,1597.299488510,0.000000000
2019-04-10 00:00:00+00:00,0.056930000,0.058561000,0.056051000,0.057377000,56199.961000000,2019-04-10 23:59:59.999000+00:00,3229.656560850,39375.000000000,28893.592000000,1661.311655780,0.000000000
2019-04-11 00:00:00+00:00,0.057371000,0.057412000,0.051001000,0.053793000,96490.577000000,2019-04-11 23:59:59.999000+00:00,5196.315821600,77504.000000000,48708.397000000,2624.360099750,0.000000000
2019-04-12 00:00:00+00:00,0.053839000,0.057300000,0.052198000,0.055554000,56131.662000000,2019-04-12 23:59:59.999000+00:00,3084.233382910,48105.000000000,29513.697000000,1622.474329340,0.000000000
2019-04-13 00:00:00+00:00,0.055600000,0.056223000,0.053755000,0.054875000,44207.683000000,2019-04-13 23:59:59.999000+00:00,2427.743699530,34366.000000000,25401.717000000,1395.501966420,0.000000000
2019-04-14 00:00:00+00:00,0.054850000,0.056311000,0.054288000,0.056012000,31161.052000000,2019-04-14 23:59:59.999000+00:00,1718.216756300,32317.000000000,17528.314000000,966.421415830,0.000000000
2019-04-15 00:00:00+00:00,0.056044000,0.065000000,0.055714000,0.062063000,228916.672000000,2019-04-15 23:59:59.999000+00:00,13969.539034590,172744.000000000,118353.600000000,7225.301079870,0.000000000
2019-04-16 00:00:00+00:00,0.062099000,0.064293000,0.060200000,0.060894000,111275.852000000,2019-04-16 23:59:59.999000+00:00,6886.799866640,94892.000000000,56064.227000000,3470.957535570,0.000000000
